1 -0.11083 -0.11083 0
2 -0.321271 -0.21605 0.0744021
3 -0.328299 -0.253467 0.0582548
4 -0.344735 -0.276284 0.0479518
5 -0.345138 -0.290055 0.0402903
6 -0.356236 -0.301085 0.0350526
7 -0.353368 -0.308554 0.0308306
8 -0.413402 -0.32166 0.0296318
9 -0.41565 -0.332103 0.0281195
10 -0.407115 -0.339604 0.026289
11 -0.430527 -0.34787 0.0251651
12 -0.350385 -0.34808 0.0230688
13 -0.348212 -0.34809 0.0212943
14 -0.406518 -0.352263 0.0201781
15 -0.379201 -0.354059 0.0189127
16 -0.464841 -0.360983 0.0189557
17 -0.411147 -0.363934 0.0180689
18 -0.411505 -0.366577 0.0172572
19 -0.409191 -0.36882 0.0164941
20 -0.386986 -0.369728 0.0156944
21 -0.428244 -0.372514 0.0151924
22 -0.425735 -0.374933 0.0146931
23 -0.42205 -0.376982 0.0141964
24 -0.425399 -0.378999 0.0137475
25 -0.438672 -0.381386 0.0134032
26 -0.456354 -0.38427 0.0131942
27 -0.405338 -0.38505 0.0127286
28 -0.363444 -0.384278 0.0122973
29 -0.412327 -0.385246 0.0119113
30 -0.347002 -0.383971 0.0115822
31 -0.358223 -0.38314 0.0112384
32 -0.375136 -0.38289 0.0108899
33 -0.355046 -0.382046 0.0105926
34 -0.39907 -0.382547 0.0102929
35 -0.390629 -0.382778 0.0100014
36 -0.376326 -0.382599 0.00972516
37 -0.350595 -0.381734 0.0095007
38 -0.328187 -0.380325 0.0093546
39 -0.386947 -0.380494 0.00911628
40 -0.411125 -0.38126 0.00892048
